"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","18","13","16","157","13.3","2.1","0.18","165.677","17.257","141.974","132.98"
"10","18","14","4","118","13.2","2.6","0.18","117.895","15.763","100.65","93.12"
"10","18","15","0","64","13.3","1.5","0.18","61.426","14.963","50.877","45.11"
"10","18","16","0","13","12.4","2.6","0.18","12.058","12.639","7.011","2.799"
"10","18","17","0","0","12","2.6","0.18","0","0","0","0"
"10","18","18","0","0","12.1","3.1","0.18","0","12.1","0","0"
"10","18","19","0","0","11.9","2.1","0.18","0","11.9","0","0"
"10","18","20","0","0","11.6","2.6","0.18","0","11.6","0","0"
"10","18","21","0","0","11.2","3.1","0.18","0","11.2","0","0"
"10","18","22","0","0","11.6","3.1","0.18","0","11.6","0","0"
"10","18","23","0","0","11.2","3.1","0.18","0","11.2","0","0"
"10","19","0","0","0","10.6","3.1","0.18","0","10.6","0","0"
"10","19","1","0","0","10.5","3.6","0.18","0","10.5","0","0"
"10","19","2","0","0","10.3","3.6","0.18","0","10.3","0","0"
"10","19","3","0","0","10","3.6","0.18","0","10","0","0"
"10","19","4","0","0","9.3","4.1","0.18","0","9.3","0","0"
"10","19","5","0","0","8.4","3.6","0.18","0","8.4","0","0"
"10","19","6","0","1","7.7","4.6","0.18","0.951","7.713","0","0"
"10","19","7","0","13","7.4","3.6","0.18","12.052","7.618","9.103","4.817"
"10","19","8","0","44","7.3","5.7","0.18","40.89","7.87","34.469","29.284"
"10","19","9","0","73","7.2","4.6","0.18","68.199","8.289","58.707","52.663"
"10","19","10","0","95","8","4.6","0.18","89.54","9.429","77.229","70.529"
"10","19","11","0","105","8.3","4.6","0.18","99.271","9.883","85.591","78.595"
"10","19","12","0","103","9","4.6","0.18","97.315","10.552","83.658","76.73"
"10","19","13","16","155","9.9","4.6","0.18","163.753","12.515","142.944","133.916"
"10","19","14","5","117","11.1","4.1","0.18","117.65","13.113","101.524","93.963"
"10","19","15","0","62","10.9","3.6","0.18","59.501","11.993","49.779","44.051"
"10","19","16","0","13","10.3","4.6","0.18","12.06","10.466","6.197","2.014"
"10","19","17","0","0","10.6","4.6","0.18","0","0","0","0"
"10","19","18","0","0","11.3","5.1","0.18","0","11.3","0","0"
"10","19","19","0","0","11.3","6.7","0.18","0","11.3","0","0"
"10","19","20","0","0","11.4","5.7","0.18","0","11.4","0","0"
"10","19","21","0","0","11.3","6.2","0.18","0","11.3","0","0"
"10","19","22","0","0","10.9","7.2","0.18","0","10.9","0","0"
"10","19","23","0","0","10.4","5.7","0.18","0","10.4","0","0"
"10","20","0","0","0","10","6.2","0.18","0","10","0","0"
"10","20","1","0","0","9.5","6.2","0.18","0","9.5","0","0"
"10","20","2","0","0","9.1","5.7","0.18","0","9.1","0","0"
"10","20","3","0","0","8.5","6.2","0.18","0","8.5","0","0"
"10","20","4","0","0","7.6","5.7","0.18","0","7.6","0","0"
"10","20","5","0","0","7","5.1","0.18","0","7","0","0"
"10","20","6","0","2","6.5","5.7","0.18","1.903","6.522","0.874","0"
"10","20","7","41","38","6.5","6.2","0.18","52.766","7.176","40.904","35.491"
"10","20","8","70","101","7.2","6.2","0.18","136.934","9.003","120.2","111.978"
"10","20","9","10","127","7.9","6.2","0.18","130.796","9.624","114.858","106.825"
"10","20","10","18","161","8.9","5.7","0.18","171.621","11.291","150.657","141.355"
"10","20","11","20","178","10.2","6.7","0.18","191.254","12.587","167.262","157.372"
"10","20","12","115","200","11.3","6.2","0.18","305.357","15.326","269.278","255.773"
"10","20","13","227","173","12.8","6.7","0.18","349.679","17.179","309.365","294.439"
"10","20","14","203","127","12.9","6.2","0.18","256.766","16.294","226.959","214.954"
"10","20","15","76","84","12.4","5.1","0.18","122.453","14.226","103.565","95.932"
"10","20","16","0","16","11.8","3.6","0.18","14.856","12.031","7.322","3.099"
"10","20","17","0","0","10.9","3.6","0.18","0","0","0","0"
"10","20","18","0","0","10.6","4.1","0.18","0","10.6","0","0"
"10","20","19","0","0","10.5","4.6","0.18","0","10.5","0","0"
"10","20","20","0","0","10.6","4.1","0.18","0","10.6","0","0"
"10","20","21","0","0","8.8","3.6","0.18","0","8.8","0","0"
"10","20","22","0","0","8.6","3.1","0.18","0","8.6","0","0"
"10","20","23","0","0","8.3","3.6","0.18","0","8.3","0","0"
"10","21","0","0","0","8.3","3.6","0.18","0","8.3","0","0"
"10","21","1","0","0","7.8","3.6","0.18","0","7.8","0","0"
"10","21","2","0","0","8.2","3.6","0.18","0","8.2","0","0"
"10","21","3","0","0","8.4","2.6","0.18","0","8.4","0","0"
"10","21","4","0","0","8.2","3.1","0.18","0","8.2","0","0"
"10","21","5","0","0","7.6","3.1","0.18","0","7.6","0","0"
"10","21","6","0","0","7.4","3.6","0.18","0","0","0","0"
"10","21","7","0","12","7.3","3.6","0.18","11.124","7.5","8.212","3.958"
"10","21","8","0","75","7.2","2.6","0.18","72.648","8.778","62.353","56.18"
"10","21","9","80","147","7.3","3.1","0.18","201.638","11.327","179.319","169.002"
"10","21","10","17","159","8.5","3.1","0.18","169.003","11.868","147.995","138.787"
"10","21","11","115","201","10.1","2.6","0.18","307.388","16.785","269.612","256.095"
"10","21","12","19","172","11","2.1","0.18","184.277","15.399","159.359","149.749"
"10","21","13","15","150","11.4","2.6","0.18","158.143","14.837","136.728","127.92"
"10","21","14","3","111","11.6","2.6","0.18","110.583","14.004","94.856","87.532"
"10","21","15","0","58","11.9","2.1","0.18","55.635","13.225","46.062","40.466"
"10","21","16","0","15","11.1","2.1","0.18","13.926","11.381","6.864","2.658"
"10","21","17","0","0","10.6","3.1","0.18","0","10.6","0","0"
"10","21","18","0","0","10.2","2.6","0.18","0","10.2","0","0"
"10","21","19","0","0","10.6","1.5","0.18","0","10.6","0","0"
"10","21","20","0","0","10.6","3.1","0.18","0","10.6","0","0"
"10","21","21","0","0","10.5","2.6","0.18","0","10.5","0","0"
"10","21","22","0","0","10.3","2.6","0.18","0","10.3","0","0"
"10","21","23","0","0","10.2","1.5","0.18","0","10.2","0","0"
"10","22","0","0","0","10","1.5","0.18","0","10","0","0"
"10","22","1","0","0","9.6","1","0.18","0","9.6","0","0"
"10","22","2","0","0","9.4","0.5","0.18","0","9.4","0","0"
"10","22","3","0","0","9.2","0.5","0.18","0","9.2","0","0"
"10","22","4","0","0","9.1","0","0.18","0","9.1","0","0"
"10","22","5","0","0","9.2","0","0.18","0","9.2","0","0"
"10","22","6","0","0","9.4","0","0.18","0","0","0","0"
"10","22","7","0","11","9.5","0","0.18","10.196","9.906","7.306","3.084"
"10","22","8","0","40","10","0.5","0.18","37.164","11.299","30.695","25.644"
"10","22","9","0","69","10.4","1.5","0.18","64.363","12.146","54.437","48.544"
"10","22","10","0","90","10.8","1","0.18","84.706","13.387","71.824","65.315"
"10","22","11","0","100","11.1","0.5","0.18","94.439","14.401","79.905","73.11"
"10","22","12","0","98","11.5","0","0.18","92.487","15.28","77.944","71.219"
"10","22","13","0","84","11.7","0","0.18","78.863","14.926","66.334","60.02"
"10","22","14","0","60","11.8","0","0.18","55.806","14.084","46.559","40.946"
"10","22","15","0","31","11.9","0","0.18","28.786","13.074","23.149","18.365"
"10","22","16","0","6","11.7","0.5","0.18","5.558","11.864","2.613","0"
"10","22","17","0","0","11.5","0.5","0.18","0","11.5","0","0"
"10","22","18","0","0","11.7","1","0.18","0","11.7","0","0"
"10","22","19","0","0","11.7","1","0.18","0","11.7","0","0"
"10","22","20","0","0","11.6","0.5","0.18","0","11.6","0","0"
"10","22","21","0","0","11.3","0.5","0.18","0","11.3","0","0"
"10","22","22","0","0","11.3","0.5","0.18","0","11.3","0","0"
"10","22","23","0","0","11.1","1","0.18","0","11.1","0","0"
"10","23","0","0","0","10.9","0.5","0.18","0","10.9","0","0"
"10","23","1","0","0","10.9","0.5","0.18","0","10.9","0","0"
"10","23","2","0","0","9.8","0.5","0.18","0","9.8","0","0"
"10","23","3","0","0","9.8","1","0.18","0","9.8","0","0"
"10","23","4","0","0","8.7","0.5","0.18","0","8.7","0","0"
"10","23","5","0","0","9.2","1","0.18","0","9.2","0","0"
"10","23","6","0","0","8.8","1.5","0.18","0","0","0","0"
"10","23","7","63","34","8.5","1.5","0.18","53.817","9.893","38.831","33.492"
"10","23","8","369","72","9.4","1.5","0.18","247.262","16.091","213.967","202.421"
"10","23","9","506","94","10.9","0.5","0.18","409.897","25.322","356.365","339.774"
"10","23","10","612","105","12.3","1.5","0.18","547.69","27.224","473.721","452.972"
"10","23","11","121","191","13.3","1.5","0.18","299.718","21.436","258.422","245.302"
"10","23","12","18","167","14.4","2.6","0.18","178.582","18.279","152.651","143.278"
"10","23","13","14","145","14","2.6","0.18","152.535","17.316","130.505","121.917"
"10","23","14","0","59","13.8","3.6","0.18","54.874","14.81","45.606","40.026"
"10","23","15","0","53","13.2","3.6","0.18","50.665","14.13","41.501","36.067"
"10","23","16","0","9","12.6","2.6","0.18","8.344","12.753","3.985","0"
"10","23","17","0","0","11.8","1.5","0.18","0","11.8","0","0"
"10","23","18","0","0","11.2","1","0.18","0","11.2","0","0"
"10","23","19","0","0","10.5","0.5","0.18","0","10.5","0","0"
"10","23","20","0","0","10","1.5","0.18","0","10","0","0"
"10","23","21","0","0","10","2.6","0.18","0","10","0","0"
"10","23","22","0","0","9.8","2.1","0.18","0","9.8","0","0"
"10","23","23","0","0","9.5","1.5","0.18","0","9.5","0","0"
"10","24","0","0","0","9.6","2.6","0.18","0","9.6","0","0"
"10","24","1","0","0","9.6","2.6","0.18","0","9.6","0","0"
"10","24","2","0","0","9.6","2.6","0.18","0","9.6","0","0"
"10","24","3","0","0","9.7","3.1","0.18","0","9.7","0","0"
"10","24","4","0","0","10.1","4.1","0.18","0","10.1","0","0"
"10","24","5","0","0","9.9","3.6","0.18","0","9.9","0","0"
"10","24","6","0","0","10.1","4.1","0.18","0","0","0","0"
"10","24","7","0","9","10.1","4.6","0.18","8.34","10.228","5.654","1.49"
"10","24","8","0","38","10.4","4.6","0.18","35.302","10.963","29.091","24.097"
"10","24","9","0","66","10.8","4.6","0.18","61.468","11.782","51.98","46.175"
"10","24","10","0","87","11","4.6","0.18","81.814","12.306","69.628","63.197"
"10","24","11","0","97","9.8","3.1","0.18","91.55","11.623","78.301","71.563"
"10","24","12","0","95","10.6","3.1","0.18","89.6","12.384","76.368","69.699"
"10","24","13","0","81","10.5","3.1","0.18","75.977","12.014","64.617","58.364"
"10","24","14","0","58","10.2","3.1","0.18","53.941","11.276","45.468","39.893"
"10","24","15","0","28","8.6","1.5","0.18","25.994","9.302","21.095","16.384"
"10","24","16","0","5","8.8","0.5","0.18","4.63","8.937","2.191","0"
"10","24","17","0","0","9","2.1","0.18","0","9","0","0"
"10","24","18","0","0","8.8","1.5","0.18","0","8.8","0","0"
"10","24","19","0","0","8.4","3.1","0.18","0","8.4","0","0"
"10","24","20","0","0","8","3.6","0.18","0","8","0","0"
"10","24","21","0","0","7.3","3.6","0.18","0","7.3","0","0"
"10","24","22","0","0","5.9","2.6","0.18","0","5.9","0","0"
"10","24","23","0","0","4.7","2.6","0.18","0","4.7","0","0"
"10","25","0","0","0","4","3.6","0.18","0","4","0","0"
"10","25","1","0","0","3.3","3.1","0.18","0","3.3","0","0"
"10","25","2","0","0","2.8","3.1","0.18","0","2.8","0","0"
"10","25","3","0","0","2.4","3.1","0.18","0","2.4","0","0"
"10","25","4","0","0","2.2","3.1","0.18","0","2.2","0","0"
"10","25","5","0","0","2.1","3.1","0.18","0","2.1","0","0"
"10","25","6","0","0","1.8","2.6","0.18","0","0","0","0"
"10","25","7","38","31","1.4","2.6","0.18","44.006","2.3","31.096","26.031"
"10","25","8","239","96","2.7","3.6","0.18","213.475","6.62","190.214","179.51"
"10","25","9","548","85","4","2.6","0.18","420.233","13.184","382.863","365.333"
"10","25","10","622","92","5.6","3.6","0.18","535.049","15.502","483.931","462.82"
"10","25","11","668","92","5.8","5.1","0.18","598.21","14.802","541.993","518.824"
"10","25","12","662","91","6.5","4.1","0.18","586.508","16.581","528.139","505.461"
"10","25","13","605","90","7.5","5.1","0.18","504.535","15.097","457.129","436.968"
"10","25","14","486","82","7","4.1","0.18","359.828","13.187","326.638","311.101"
"10","25","15","242","64","6.5","4.1","0.18","169.346","9.367","144.239","135.164"
"10","25","16","0","17","5.3","3.1","0.18","15.987","5.569","8.153","3.901"
"10","25","17","0","0","3.8","2.6","0.18","0","3.8","0","0"
"10","25","18","0","0","3","3.1","0.18","0","3","0","0"
"10","25","19","0","0","2.4","3.1","0.18","0","2.4","0","0"
"10","25","20","0","0","1","3.1","0.18","0","1","0","0"
"10","25","21","0","0","0","3.1","0.18","0","0","0","0"
"10","25","22","0","0","0.4","2.1","0.18","0","0.4","0","0"
"10","25","23","0","0","0.2","2.1","0.18","0","0.2","0","0"
"10","26","0","0","0","0","2.6","0.18","0","0","0","0"
"10","26","1","0","0","-0.2","3.1","0.18","0","-0.2","0","0"
"10","26","2","0","0","-1.2","3.6","0.18","0","-1.2","0","0"
"10","26","3","0","0","-1.2","3.6","0.18","0","-1.2","0","0"
"10","26","4","0","0","-1","4.1","0.18","0","-1","0","0"
"10","26","5","0","0","-1.6","3.1","0.18","0","-1.6","0","0"
"10","26","6","0","0","-1.5","5.1","0.18","0","0","0","0"
"10","26","7","28","29","-1.1","3.6","0.18","36.013","-0.486","24.456","19.625"
"10","26","8","172","73","0","5.1","0.18","157.34","2.349","140.951","131.993"
"10","26","9","69","139","1.9","4.6","0.18","187.232","4.895","170.156","160.164"
"10","26","10","17","148","2.5","5.1","0.18","158.179","4.869","142.172","133.171"
"10","26","11","9","170","3.8","5.7","0.18","176.338","6.256","157.731","148.178"
"10","26","12","8","166","5.1","4.1","0.18","171.409","8.03","152.223","142.866"
"10","26","13","11","168","6.1","3.9","0.18","178.016","9.234","157.981","148.42"
"10","26","14","60","121","7.1","3.6","0.18","159.876","10.048","141.723","132.738"
"10","26","15","5","64","7","3.6","0.18","65.841","8.206","55.514","49.583"
"10","26","16","0","7","6.4","4.1","0.18","6.487","6.494","3.159","0"
"10","26","17","0","0","5.9","4.1","0.18","0","5.9","0","0"
"10","26","18","0","0","5.2","4.6","0.18","0","5.2","0","0"
"10","26","19","0","0","4.7","5.1","0.18","0","4.7","0","0"
"10","26","20","0","0","4.2","4.6","0.18","0","4.2","0","0"
"10","26","21","0","0","4.1","4.6","0.18","0","4.1","0","0"
"10","26","22","0","0","4.2","4.1","0.18","0","4.2","0","0"
"10","26","23","0","0","4.8","5.1","0.18","0","4.8","0","0"
"10","27","0","0","0","5.6","3.6","0.18","0","5.6","0","0"
"10","27","1","0","0","5.5","5.1","0.18","0","5.5","0","0"
"10","27","2","0","0","5.6","3.6","0.18","0","5.6","0","0"
"10","27","3","0","0","5.4","4.6","0.18","0","5.4","0","0"
"10","27","4","0","0","5.7","3.6","0.18","0","5.7","0","0"
"10","27","5","0","0","6","4.1","0.18","0","6","0","0"
"10","27","6","0","0","7","4.6","0.18","0","0","0","0"
"10","27","7","0","19","7","4.6","0.18","17.647","7.257","10.777","6.432"
"10","27","8","58","74","8.1","4.6","0.18","100.84","9.706","86.61","79.577"
"10","27","9","95","126","9.8","5.9","0.18","193.111","12.437","171.086","161.061"
"10","27","10","69","180","11.6","7.2","0.18","239.766","14.451","211.182","199.736"
"10","27","11","74","201","12.4","5.7","0.18","270.049","16.166","236.64","224.292"
"10","27","12","239","177","13","6.7","0.18","373.29","17.675","330.065","314.406"
"10","27","13","142","182","15.2","6.7","0.18","296.063","18.906","258.849","245.713"
"10","27","14","65","115","15.1","7.2","0.18","155.352","16.948","133.958","125.248"
"10","27","15","10","60","14.8","4.6","0.18","63.325","15.805","51.475","45.688"
"10","27","16","0","6","13.7","4.6","0.18","5.559","13.775","2.587","0"
"10","27","17","0","0","12.8","4.1","0.18","0","12.8","0","0"
"10","27","18","0","0","12.8","6.7","0.18","0","12.8","0","0"
"10","27","19","0","0","12.9","5.7","0.18","0","12.9","0","0"
"10","27","20","0","0","12.6","5.1","0.18","0","12.6","0","0"
"10","27","21","0","0","12.5","4.6","0.18","0","12.5","0","0"
"10","27","22","0","0","13.1","5.7","0.18","0","13.1","0","0"
"10","27","23","0","0","13.5","6.2","0.18","0","13.5","0","0"
"10","28","0","0","0","13.4","5.7","0.18","0","13.4","0","0"
"10","28","1","0","0","13.1","4.9","0.18","0","13.1","0","0"
"10","28","2","0","0","12.9","4.1","0.18","0","12.9","0","0"
"10","28","3","0","0","12.8","4.6","0.18","0","12.8","0","0"
"10","28","4","0","0","12.5","3.1","0.18","0","12.5","0","0"
"10","28","5","0","0","12.4","3.1","0.18","0","12.4","0","0"
"10","28","6","0","0","12.2","2.6","0.18","0","0","0","0"
"10","28","7","48","26","11.7","3.1","0.18","38.107","12.351","20.261","15.579"
"10","28","8","244","83","11.3","3.6","0.18","198.528","14.939","170.036","160.047"
"10","28","9","550","75","13.2","5.1","0.18","404.308","19.29","360.095","343.372"
"10","28","10","626","88","15.6","7.2","0.18","525.883","21.879","464.948","444.51"
"10","28","11","677","85","17","7.2","0.18","588.217","24.021","515.773","493.534"
"10","28","12","620","97","17.8","7.2","0.18","556.451","24.441","486.701","465.492"
"10","28","13","349","134","17.6","7.2","0.18","374.639","22.068","327.893","312.311"
"10","28","14","77","108","17.8","7.2","0.18","153.099","19.621","130.625","122.033"
